Timestamp,Student Name,Mobile No (Student),Mobile No (Father / Guardian),Email Address,Date of Birth,Date of Admission,Course,Receipt ID
24/05/2025 00:00:00,Darsh Ahluwalia 15132,9991150978,7770023864,student15132@example.com,26/12/1988,24/05/2025,Agentic AI & Automation Specialist,16132
07/02/2025 00:00:00,Ananya Vartak 15133,8882284963,9990018040,student15133@example.com,14/02/1991,07/02/2025,Professional Office & Generative AI Essentials,16133
06/08/2025 00:00:00,Isha Velankar 15134,9991187558,9990077886,student15134@example.in,06/06/2003,06/08/2025,Advanced Data Analytics,16134
02/08/2025 00:00:00,Khushi Ubhaykar 15135,8882298249,8882292365,student15135@example.in,22/11/1990,02/08/2025,Professional Office & Generative AI Essentials,16135
18/12/2025 00:00:00,Vihaan Bapat 15136,8882247295,7770091842,student15136@example.com,06/09/2008,18/12/2025,Professional Office & Generative AI Essentials,16136
24/04/2025 00:00:00,Lakshya Yardi 15137,6660005635,6660002959,student15137@example.com,30/03/2004,24/04/2025,Professional Office & Generative AI Essentials,16137
01/09/2025 00:00:00,Eshan Kirloskar 15138,6660045503,6660082015,student15138@example.com,08/03/1998,01/09/2025,Advanced Data Analytics,16138
22/01/2025 00:00:00,Disha Deolekar 15139,8880038893,9991102122,student15139@example.com,20/06/2007,22/01/2025,Professional Office & Generative AI Essentials,16139
05/05/2025 00:00:00,Charvi Limaye 15140,8882208141,8882252059,student15140@example.in,03/01/1999,05/05/2025,Agentic AI & Automation Specialist,16140
20/02/2025 00:00:00,Pooja Chandorkar 15141,9990051422,8880090197,student15141@example.com,15/06/2001,20/02/2025,Agentic AI & Automation Specialist,16141
26/05/2025 00:00:00,Siddhi Bhide 8331,7770028964,7770090130,student8331@example.com,04/07/1991,26/05/2025,Agentic AI & Automation Specialist,16142
27/11/2025 00:00:00,Devansh Chaphekar 15143,9991160978,8882250313,student15143@example.com,18/06/1992,27/11/2025,Professional Office & Generative AI Essentials,16143
20/09/2025 00:00:00,Jainam Hardikar 15144,9991193212,7770068296,student15144@example.com,24/06/2012,20/09/2025,Advanced Data Analytics,16144
01/12/2025 00:00:00,Vihaan Khaparde 15145,8880044405,7770097276,student15145@example.com,03/04/1992,01/12/2025,Agentic AI & Automation Specialist,16145
05/11/2025 00:00:00,Aarav Barhate 15146,8882265131,8882244515,student15146@example.com,25/05/2009,05/11/2025,Agentic AI & Automation Specialist,16146
24/11/2025 00:00:00,Eshan Talpade 15147,7770007550,9991149542,student15147@example.com,12/11/1992,24/11/2025,Professional Office & Generative AI Essentials,16147
07/07/2025 00:00:00,Samarth Kirloskar 15148,8882250683,9990022670,student15148@example.in,22/12/1995,07/07/2025,Agentic AI & Automation Specialist,16148
20/02/2025 00:00:00,Bhavya Chaphekar 15149,6660041095,9990072106,student15149@example.in,22/10/2005,20/02/2025,Advanced Data Analytics,16149
25/05/2025 00:00:00,Avni Vartak 15150,8882209559,6660021439,student15150@example.com,08/06/1991,25/05/2025,Adv. Cert. in Data Analytics & Data Science,16150
26/09/2025 00:00:00,Jainam Hardikar 15151,6660086879,6660088093,student15151@example.in,14/06/1996,26/09/2025,Agentic AI & Automation Specialist,16151
02/06/2025 00:00:00,Eshan Marathe 15152,8882276739,8880037309,student15152@example.com,19/11/2010,02/06/2025,Advanced Data Analytics,16152
22/12/2025 00:00:00,Meera Talpade 15153,8880098081,7770048444,student15153@example.com,18/09/2001,22/12/2025,Agentic AI & Automation Specialist,16153
26/12/2025 00:00:00,Jiya Joglekar 15154,7770060954,6660067929,student15154@example.com,11/10/2005,26/12/2025,Adv. Cert. in Data Analytics & Data Science,16154
28/09/2025 00:00:00,Aditi Velankar 15155,8882266613,9991163168,student15155@example.in,28/11/1992,28/09/2025,Professional Office & Generative AI Essentials,16155
09/01/2025 00:00:00,Niyati Inamdar 15156,9990061560,8882264917,student15156@example.in,18/01/2000,09/01/2025,Advanced Data Analytics,16156
25/12/2025 00:00:00,Janvi Barhate 15157,8880083787,8880015297,student15157@example.com,21/11/2000,25/12/2025,Professional Office & Generative AI Essentials,16157
13/09/2025 00:00:00,Rachit Phadke 15158,6660005197,8880030441,student15158@example.in,19/08/2001,13/09/2025,Professional Office & Generative AI Essentials,16158
03/04/2025 00:00:00,Disha Paranjape 15159,8882220273,9990090826,student15159@example.com,09/01/2001,03/04/2025,Advanced Data Analytics,16159
06/02/2025 00:00:00,Ananya Rege 15160,7770098566,8880074175,student15160@example.com,05/02/2001,06/02/2025,Adv. Cert. in Data Analytics & Data Science,16160
09/06/2025 00:00:00,Lakshya Hardikar 15161,6660035943,8880080617,student15161@example.com,29/08/1999,09/06/2025,Agentic AI & Automation Specialist,16161
11/11/2025 00:00:00,Ananya Chandorkar 15162,8882262407,8880015983,student15162@example.com,23/06/1993,11/11/2025,Advanced Data Analytics,16162
25/06/2025 00:00:00,Aditi Gokhale 15163,9991106038,7770012466,student15163@example.com,25/11/1988,25/06/2025,Advanced Data Analytics,16163
03/06/2025 00:00:00,Avni Wagle 15164,7770073646,9991184106,student15164@example.com,17/08/2003,03/06/2025,Advanced Data Analytics,16164
16/09/2025 00:00:00,Anish Joglekar 15165,7770049982,8882252131,student15165@example.in,07/08/1996,16/09/2025,Agentic AI & Automation Specialist,16165
17/07/2025 00:00:00,Tanish Talpade 15166,6660057897,6660032533,student15166@example.com,13/03/2007,17/07/2025,Professional Office & Generative AI Essentials,16166
03/12/2025 00:00:00,Yashvi Oak 15167,9991181636,8882299933,student15167@example.com,28/04/2004,03/12/2025,Professional Office & Generative AI Essentials,16167
04/05/2025 00:00:00,Ananya Bapat 15168,8882296651,8880027271,student15168@example.com,16/10/2002,04/05/2025,Agentic AI & Automation Specialist,16168
11/10/2025 00:00:00,Vihaan Kalelkar 15169,8880032487,9990045492,student15169@example.in,18/12/1995,11/10/2025,Adv. Cert. in Data Analytics & Data Science,16169
04/08/2025 00:00:00,Krupa Ubhaykar 15170,8882279227,7770079260,student15170@example.com,27/01/1998,04/08/2025,Advanced Data Analytics,16170
02/04/2025 00:00:00,Mahek Barhate 15171,7770096858,8882247319,student15171@example.com,09/05/1994,02/04/2025,Advanced Data Analytics,16171
07/10/2025 00:00:00,Disha Nene 15172,8882283299,8880011939,student15172@example.in,11/07/1994,07/10/2025,Adv. Cert. in Data Analytics & Data Science,16172
16/06/2025 00:00:00,Naisha Wagle 15173,8882256775,8880021089,student15173@example.com,17/04/2005,16/06/2025,Professional Office & Generative AI Essentials,16173
01/07/2025 00:00:00,Pooja Gokhale 15174,9991112412,6660079503,student15174@example.com,03/01/2012,01/07/2025,Adv. Cert. in Data Analytics & Data Science,16174
18/07/2025 00:00:00,Tirth Paranjape 15175,8880042047,8882222051,student15175@example.com,08/02/2008,18/07/2025,Advanced Data Analytics,16175
14/01/2025 00:00:00,Samarth Sathaye 15176,7770086572,9991126428,student15176@example.com,30/08/1991,14/01/2025,Agentic AI & Automation Specialist,16176
19/03/2025 00:00:00,Keya Chitnis 15177,9990082370,6660053653,student15177@example.com,26/07/1990,19/03/2025,Advanced Data Analytics,16177
03/06/2025 00:00:00,Samarth Yardi 15178,7770028412,9990001758,student15178@example.com,07/07/2000,03/06/2025,Agentic AI & Automation Specialist,16178
25/04/2025 00:00:00,Siddhi Yardi 15179,8880076983,9990054590,student15179@example.com,23/12/1990,25/04/2025,Advanced Data Analytics,16179
11/08/2025 00:00:00,Rachit Bhide 15180,7770024104,9991145102,student15180@example.com,14/11/2000,11/08/2025,Agentic AI & Automation Specialist,16180
07/05/2025 00:00:00,Riddhi Khaparde 15181,7770054014,8880041431,student15181@example.com,16/11/2002,07/05/2025,Advanced Data Analytics,16181
26/02/2025 00:00:00,Anish Chaphekar 15182,6660041061,6660077611,student15182@example.com,14/06/1994,26/02/2025,Professional Office & Generative AI Essentials,16182
09/04/2025 00:00:00,Siddhi Inamdar 15183,9991183080,9990053474,student15183@example.in,22/03/2007,09/04/2025,Advanced Data Analytics,16183
27/08/2025 00:00:00,Niyati Nadkarni 15184,8880074203,7770095214,student15184@example.com,03/08/1992,27/08/2025,Professional Office & Generative AI Essentials,16184
25/12/2025 00:00:00,Siddhi Sathaye 15185,6660005339,9991125880,student15185@example.in,05/07/2000,25/12/2025,Advanced Data Analytics,16185
17/07/2025 00:00:00,Jainam Hardikar 15186,8882252033,9991124178,student15186@example.in,14/10/2006,17/07/2025,Agentic AI & Automation Specialist,16186
23/05/2025 00:00:00,Mahek Karnik 15187,8880035347,8882290655,student15187@example.com,28/12/1989,23/05/2025,Agentic AI & Automation Specialist,16187
17/05/2025 00:00:00,Bhavya Vartak 15188,9990000248,7770084152,student15188@example.com,10/05/2009,17/05/2025,Professional Office & Generative AI Essentials,16188
19/11/2025 00:00:00,Naisha Yardi 15189,9990066966,7770049408,student15189@example.com,11/09/1990,19/11/2025,Advanced Data Analytics,16189
14/03/2025 00:00:00,Tanish Wadekar 15190,8880019097,9991166186,student15190@example.com,25/01/2003,14/03/2025,Agentic AI & Automation Specialist,16190
28/03/2025 00:00:00,Keya Chitnis 15191,9991103246,9990006162,student15191@example.com,04/11/1997,28/03/2025,Adv. Cert. in Data Analytics & Data Science,16191
04/04/2025 00:00:00,Namra Yardi 15192,6660015549,9990036808,student15192@example.com,20/11/2002,04/04/2025,Adv. Cert. in Data Analytics & Data Science,16192
20/12/2025 00:00:00,Darsh Limaye 15193,8882244277,9990010790,student15193@example.com,01/07/1994,20/12/2025,Advanced Data Analytics,16193
28/02/2025 00:00:00,Khushi Gokhale 15194,8880095999,8880041493,student15194@example.com,23/07/2012,28/02/2025,Professional Office & Generative AI Essentials,16194
07/02/2025 00:00:00,Kavya Limaye 15195,8880059773,6660079861,student15195@example.com,17/02/1994,07/02/2025,Adv. Cert. in Data Analytics & Data Science,16195
20/11/2025 00:00:00,Eshan Dhond 15196,7770088106,9990083408,student15196@example.in,24/12/1995,20/11/2025,Adv. Cert. in Data Analytics & Data Science,16196
15/03/2025 00:00:00,Neel Dhond 15197,7770078492,9990079012,student15197@example.in,05/06/1996,15/03/2025,Adv. Cert. in Data Analytics & Data Science,16197
02/03/2025 00:00:00,Urvi Ganvir 15198,6660017685,6660087439,student15198@example.com,06/06/2005,02/03/2025,Agentic AI & Automation Specialist,16198
21/06/2025 00:00:00,Shreya Gokhale 15199,9990014306,7770001664,student15199@example.com,12/08/2009,21/06/2025,Agentic AI & Automation Specialist,16199
12/11/2025 00:00:00,Khushi Inamdar 15200,8880026227,9990034692,student15200@example.com,16/05/2007,12/11/2025,Agentic AI & Automation Specialist,16200
01/08/2025 00:00:00,Jainam Wagle 15201,9991139350,6660094007,student15201@example.com,02/06/1998,01/08/2025,Agentic AI & Automation Specialist,16201
11/09/2025 00:00:00,Eshan Khaparde 15202,8880041405,9990071426,student15202@example.com,21/04/1994,11/09/2025,Professional Office & Generative AI Essentials,16202
15/11/2025 00:00:00,Radhika Jamdar 15203,9991183334,8882238141,student15203@example.com,08/08/1999,15/11/2025,Adv. Cert. in Data Analytics & Data Science,16203
23/02/2025 00:00:00,Sanya Wadekar 15204,8882230729,9991154378,student15204@example.com,09/12/1999,23/02/2025,Agentic AI & Automation Specialist,16204
12/05/2025 00:00:00,Nidhi Chaphekar 15205,6660046555,9990049498,student15205@example.com,05/03/1994,12/05/2025,Adv. Cert. in Data Analytics & Data Science,16205
15/12/2025 00:00:00,Ishan Paranjape 15206,9990047612,9991151426,student15206@example.com,10/12/1994,15/12/2025,Advanced Data Analytics,16206
20/01/2025 00:00:00,Garv Inamdar 15207,8880099337,9990065814,student15207@example.in,20/04/1988,20/01/2025,Professional Office & Generative AI Essentials,16207
11/09/2025 00:00:00,Tanish Dandekar 9034,9991185142,7770035952,student9034@example.in,28/01/2010,11/09/2025,Professional Office & Generative AI Essentials,16208
07/02/2025 00:00:00,Naisha Chaphekar 11863,9991117656,9991178452,student11863@example.com,02/03/2004,07/02/2025,Adv. Cert. in Data Analytics & Data Science,16209
18/06/2025 00:00:00,Yashvi Dhond 15210,7770094802,6660097333,student15210@example.com,08/07/1989,18/06/2025,Agentic AI & Automation Specialist,16210
21/04/2025 00:00:00,Manan Mhatre 15211,6660017875,7770070358,student15211@example.com,29/07/1994,21/04/2025,Advanced Data Analytics,16211
15/09/2025 00:00:00,Vansh Sathaye 15212,9990074574,9991145430,student15212@example.in,11/01/1994,15/09/2025,Adv. Cert. in Data Analytics & Data Science,16212
26/07/2025 00:00:00,Ananya Ubhaykar 10743,8880082427,9991165038,student10743@example.in,24/09/1997,26/07/2025,Professional Office & Generative AI Essentials,16213
11/06/2025 00:00:00,Vedant Khaparde 15214,6660058457,8880057369,student15214@example.com,23/07/2010,11/06/2025,Adv. Cert. in Data Analytics & Data Science,16214
27/01/2025 00:00:00,Jainam Jamdar 15215,9990073420,8882233839,student15215@example.com,02/03/1990,27/01/2025,Agentic AI & Automation Specialist,16215
11/03/2025 00:00:00,Tanvi Chitnis 15216,8882232081,8882203409,student15216@example.in,01/06/2010,11/03/2025,Advanced Data Analytics,16216
16/11/2025 00:00:00,Krupa Godbole 15217,8880092189,9991134048,student15217@example.in,01/12/1996,16/11/2025,Professional Office & Generative AI Essentials,16217
28/12/2025 00:00:00,Manan Chaphekar 12790,7770074378,9990081870,student12790@example.com,31/12/1998,28/12/2025,Agentic AI & Automation Specialist,16218
18/10/2025 00:00:00,Samarth Kirloskar 15219,7770094992,8882204647,student15219@example.com,01/07/2003,18/10/2025,Agentic AI & Automation Specialist,16219
08/12/2025 00:00:00,Hetvi Joglekar 15220,9991176266,7770010964,student15220@example.com,10/04/1993,08/12/2025,Advanced Data Analytics,16220
12/11/2025 00:00:00,Harshil Marathe 15221,6660021459,9991104618,student15221@example.com,16/12/1988,12/11/2025,Agentic AI & Automation Specialist,16221
07/02/2025 00:00:00,Priya Nene 15222,6660093673,8882279763,student15222@example.com,20/06/1995,07/02/2025,Professional Office & Generative AI Essentials,16222
04/05/2025 00:00:00,Khushi Ganvir 15223,6660018557,6660053871,student15223@example.com,26/07/2005,04/05/2025,Professional Office & Generative AI Essentials,16223
20/06/2025 00:00:00,Garv Bhide 15224,6660037789,8882231697,student15224@example.in,05/07/1994,20/06/2025,Professional Office & Generative AI Essentials,16224
13/07/2025 00:00:00,Shreya Joglekar 15225,6660069241,6660020437,student15225@example.com,01/08/2009,13/07/2025,Professional Office & Generative AI Essentials,16225
25/08/2025 00:00:00,Jiya Oak 15226,8882221125,8880049687,student15226@example.com,24/11/1999,25/08/2025,Advanced Data Analytics,16226
28/03/2025 00:00:00,Zeel Kelkar 15227,9990040556,9991107570,student15227@example.in,03/04/1990,28/03/2025,Advanced Data Analytics,16227
06/06/2025 00:00:00,Mihir Ganvir 13125,7770067816,9990052554,student13125@example.com,18/03/2006,06/06/2025,Advanced Data Analytics,16228
02/04/2025 00:00:00,Aarav Hardikar 15229,6660099409,6660001315,student15229@example.com,10/12/1994,02/04/2025,Agentic AI & Automation Specialist,16229
03/01/2025 00:00:00,Niyati Paranjape 15230,9991154544,9990002252,student15230@example.in,25/02/1996,03/01/2025,Professional Office & Generative AI Essentials,16230
13/12/2025 00:00:00,Kavya Lele 15231,8882292123,9991178324,student15231@example.com,25/07/1991,13/12/2025,Agentic AI & Automation Specialist,16231
11/05/2025 00:00:00,Rachit Vartak 15232,9991155222,9990055158,student15232@example.in,14/10/2002,11/05/2025,Agentic AI & Automation Specialist,16232
14/02/2025 00:00:00,Samarth Paranjape 15233,9991188722,6660000099,student15233@example.com,19/02/2005,14/02/2025,Professional Office & Generative AI Essentials,16233
20/11/2025 00:00:00,Aarav Limaye 15234,9991182316,8880096209,student15234@example.in,09/03/1993,20/11/2025,Adv. Cert. in Data Analytics & Data Science,16234
07/06/2025 00:00:00,Shaurya Barhate 15235,7770052618,6660056895,student15235@example.com,31/12/1992,07/06/2025,Agentic AI & Automation Specialist,16235
15/07/2025 00:00:00,Krish Ubhaykar 15236,9990067100,7770012546,student15236@example.com,18/06/1994,15/07/2025,Adv. Cert. in Data Analytics & Data Science,16236
02/04/2025 00:00:00,Neel Ahluwalia 13566,6660074671,6660047441,student13566@example.com,10/06/1989,02/04/2025,Advanced Data Analytics,16237
22/06/2025 00:00:00,Anish Kalelkar 15238,9991178272,9991149928,student15238@example.com,14/03/1999,22/06/2025,Advanced Data Analytics,16238
17/09/2025 00:00:00,Eshan Yardi 15239,6660007773,6660018721,student15239@example.in,28/09/1997,17/09/2025,Agentic AI & Automation Specialist,16239
24/04/2025 00:00:00,Bhavya Jamdar 15240,9990075770,8882252841,student15240@example.com,02/06/2005,24/04/2025,Adv. Cert. in Data Analytics & Data Science,16240
08/01/2025 00:00:00,Pooja Joglekar 15241,7770060510,8880037683,student15241@example.in,02/10/2005,08/01/2025,Professional Office & Generative AI Essentials,16241
21/10/2025 00:00:00,Janvi Nadkarni 15242,8880079659,8880093685,student15242@example.com,22/03/1989,21/10/2025,Professional Office & Generative AI Essentials,16242
12/04/2025 00:00:00,Jainam Talpade 15243,9991136238,7770045186,student15243@example.com,06/08/1993,12/04/2025,Agentic AI & Automation Specialist,16243
19/03/2025 00:00:00,Charvi Vartak 15244,9990039366,8882267851,student15244@example.com,10/03/2008,19/03/2025,Professional Office & Generative AI Essentials,16244
27/08/2025 00:00:00,Jiya Sahasrabuddhe 15245,9991135008,9990059446,student15245@example.com,31/08/2002,27/08/2025,Advanced Data Analytics,16245
